f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,class
942.29,473.39,1420.6,1893.3,127.42,214.34,705.74,0.21567,0.21672,0.17737,0.32467,0.24579,0.21872,0.067883,0.13518,0.43853,0.31429,0.1533,0.13962,0.11771,0.064179,0.12971,0.050482,0.072973,0.080492,0.16076,0.28958,0.32801,0.17484,0.056943,0.052807,0.03687,0.051279,0
1035.9,2060.0,3095.4,130.79,4092.9,5119.9,1879.3,0.12407,0.10736,0.088452,0.48609,0.10647,0.45225,0.16049,0.032795,0.064599,0.72013,0.56859,0.068746,0.034485,0.29773,0.090493,0.099791,0.026844,0.021183,0.024217,0.059168,0.20025,0.84486,0.99873,0.56368,0.15007,0.065389,3
855.91,1719.1,2538.2,85.01,3404.3,4214.0,1556.1,0.10369,0.0742,0.86494,0.1375,0.956,0.060598,0.099303,1.0619,0.56055,0.05477,0.12181,0.18806,0.12785,0.024214,0.02627,0.090553,0.39463,1.1888,1.1244,0.55581,0.16535,0.047611,0.032254,0.030565,0.04267,0.017252,1
1861.8,915.94,2806.0,3750.6,80.345,4693.5,1738.3,0.035126,0.026744,0.032435,0.075665,0.079661,0.073521,0.022558,0.030846,0.42187,0.072532,0.023746,0.032767,0.22183,0.022788,0.032124,0.021813,0.022997,0.03154,0.090099,0.53286,0.23863,0.070572,0.033621,0.022177,0.018782,0.018459,5
1544.8,768.4,3096.6,2321.2,3866.2,81.599,1426.6,0.029858,0.031209,0.098189,0.1606,0.03213,0.026036,0.47794,0.10003,0.025499,0.3344,0.034356,0.036477,0.018809,0.026206,0.057886,0.54725,0.39156,0.10043,0.033153,0.021243,0.02234,0.053626,0.020471,0.019639,0.055713,0.04166,1
950.89,119.58,1847.5,2713.0,295.98,1162.3,975.12,0.20902,0.20768,0.14031,0.2865,0.1214,0.27115,0.07105,0.086788,0.32032,0.25725,0.085201,0.10811,0.11645,0.065403,0.03436,0.046351,0.059192,0.073336,0.20187,0.34254,0.30517,0.24596,0.16351,0.079805,0.044493,0.052356,5
697.93,1423.2,89.649,258.22,2149.5,2884.2,1108.6,0.18021,0.24736,0.15326,0.3427,0.12909,0.22597,0.38067,0.094145,0.1587,0.12071,0.089523,0.058655,0.06952,0.20095,0.52818,0.34417,0.14094,0.057786,0.050341,0.047487,0.041672,0.044454,0.074432,0.061461,0.037459,0.033379,4
991.05,1982.7,131.77,301.71,2971.4,645.81,1099.5,0.085034,0.080179,0.071361,0.25868,0.047522,0.25338,0.044504,0.042793,0.056394,0.27256,0.044364,0.025889,0.037285,0.061384,0.029087,0.026346,0.022163,0.020305,0.021658,0.037935,0.16898,0.26414,0.13245,0.033566,0.020242,0.018045,3
659.14,1331.1,1989.8,2673.6,3347.4,4009.8,1255.4,0.03011,1.0461,0.32497,0.30999,0.052661,1.6342,0.30228,0.081176,0.29252,0.24525,0.026507,0.044929,0.38174,1.9504,1.0671,0.30047,0.045352,0.042406,0.15693,0.019844,0.12075,0.2439,0.022987,0.077826,0.020758,0.017241,4
1346.6,688.67,2031.9,2720.3,82.552,3403.0,1250.2,0.085293,0.23994,0.101,0.20003,0.03951,1.176,0.21338,0.073912,0.92294,0.19935,0.030495,0.033749,0.12664,1.4984,0.58723,0.20702,0.055655,0.072703,0.085232,0.059589,0.021591,0.20052,0.050137,0.028884,0.045172,0.025631,4
524.49,1044.1,1582.9,2108.2,2628.9,83.356,963.47,0.16191,0.1644,0.077946,0.19317,0.26752,0.08219,0.084977,0.028221,0.043748,0.22026,0.51191,0.26424,0.069209,0.04054,0.039675,0.050277,0.099362,0.024055,0.031417,0.014513,0.023115,0.076627,0.2145,0.15219,0.049366,0.018244,0
1760.7,867.02,2627.6,79.746,3491.5,4356.1,1610.3,0.072882,0.046318,0.16649,0.05058,0.26082,0.041887,0.026878,0.21178,0.24852,0.036558,0.032188,0.25896,0.034888,0.032958,0.018939,0.020233,0.046272,0.22691,0.53589,0.24767,0.098808,0.03241,0.020519,0.021706,0.038256,0.028338,5
2245.6,1123.1,78.069,3399.6,4484.2,253.35,1770.6,0.10688,0.06328,0.056976,0.059101,0.25179,0.054668,0.33351,0.059443,0.038156,0.05196,0.42995,0.26689,0.054513,0.035061,0.077788,0.43923,0.036602,0.057813,0.029249,0.027355,0.035132,0.044894,0.063678,0.44289,0.75173,0.26041,3
1038.7,2072.9,86.081,3110.7,4137.6,4261.0,1690.3,0.076427,0.062019,0.035479,0.17823,0.051863,0.17484,0.087693,0.021153,0.028265,0.20413,0.27471,0.048709,0.020184,0.050937,0.033807,0.034364,0.028568,0.019068,0.020087,0.028253,0.048437,0.22341,0.40613,0.27189,0.08756,0.045351,3
1083.3,557.03,1677.5,2196.4,39.907,2749.3,1018.9,0.20193,0.21461,0.26371,0.17152,0.45774,0.10553,0.35672,0.16311,0.070688,0.16783,0.88397,0.48491,0.24646,0.12131,0.11729,0.056307,0.071035,0.14346,0.053348,0.050642,0.032359,0.047512,0.2286,0.56475,0.36584,0.089544,2
1121.3,566.29,1683.4,2243.9,2806.7,3365.7,1048.4,0.060697,0.15109,0.38389,0.054542,0.75433,0.11444,0.484,0.16451,0.021774,0.04738,0.59335,0.79666,0.38064,0.11345,0.055252,0.082047,0.031375,0.18083,0.049334,0.059649,0.032412,0.015722,0.055335,0.33013,0.55967,0.30604,0
1637.6,782.41,40.996,2418.0,3317.7,2531.1,1214.5,0.11135,0.066239,0.15574,0.10189,0.1386,0.039825,0.095897,0.28445,0.077489,0.034273,0.27003,0.059391,0.051193,0.021188,0.031282,0.09101,0.33548,0.30926,0.13341,0.072794,0.041216,0.039259,0.028406,0.062706,0.026144,0.038404,1
555.18,1076.3,130.13,1677.0,300.37,2665.2,964.78,0.44779,0.71561,0.5524,0.39902,0.8175,0.50315,0.47529,0.23876,0.20788,0.40756,1.1972,0.79334,0.42752,0.41235,0.22025,0.12373,0.15667,0.16221,0.17071,0.11195,0.12676,0.17303,0.47569,0.59381,0.36965,0.13691,0
818.93,1643.2,2494.5,3314.2,43.639,4095.5,1528.7,0.053354,0.043186,0.48995,0.12244,0.343,0.024658,0.12076,0.69424,0.12306,0.024043,0.28703,0.048107,0.064207,0.020616,0.032365,0.11817,0.48845,0.74032,0.35663,0.12224,0.039024,0.039554,0.024569,0.055891,0.017793,0.029227,1
1429.0,724.94,2151.3,2848.4,81.994,3570.8,1311.7,0.031734,0.08127,0.059199,0.23436,0.024048,0.080507,0.29135,0.048362,0.13908,0.076412,0.046096,0.018451,0.021245,0.079924,0.58862,0.29529,0.11027,0.045199,0.030439,0.031663,0.025378,0.012538,0.050772,0.040499,0.01829,0.025839,1
1862.3,93.225,907.64,2807.0,3752.0,2238.7,1312.0,0.22594,0.17526,0.15495,0.14715,0.13618,0.10547,0.065913,0.075951,0.34311,0.093738,0.076163,0.065207,0.26335,0.036626,0.04519,0.04158,0.038571,0.065148,0.10224,0.41702,0.17945,0.086485,0.078421,0.062717,0.050564,0.044211,3
1026.6,513.45,1544.7,87.453,2028.1,2578.7,936.87,0.42195,0.35136,0.19947,0.6786,0.24167,0.50896,0.27821,0.098945,0.17629,0.8417,0.49761,0.18551,0.14057,0.15538,0.080295,0.19668,0.11047,0.094439,0.072866,0.086535,0.26452,0.58116,0.49533,0.26739,0.11043,0.054604,0
1727.8,864.57,2591.4,3455.6,5176.4,4314.6,1613.4,0.018362,0.015713,0.23922,0.022435,0.5157,0.02114,0.014942,0.45156,0.32351,0.019486,0.028548,0.35502,0.045764,0.015957,0.013123,0.015854,0.035747,0.49582,0.86976,0.32074,0.045167,0.017729,0.018574,0.013704,0.052051,0.012257,5
603.67,1173.4,2360.4,1772.4,2932.1,83.387,1075.3,0.058421,0.32128,0.42331,0.0665,0.62419,0.29759,0.16619,0.17662,0.059437,0.041743,0.12901,0.76242,0.5696,0.29238,0.12667,0.080608,0.05581,0.033598,0.082436,0.051467,0.041595,0.038243,0.027696,0.043641,0.1862,0.45107,4
605.02,1247.4,85.047,1850.9,253.1,2451.9,938.47,0.59517,1.1176,1.1576,0.44546,1.0537,0.9513,0.35983,0.71956,0.30487,0.15768,0.2988,1.0324,1.723,0.85081,0.44129,0.23985,0.1901,0.12608,0.16883,0.26814,0.16705,0.099509,0.094936,0.10025,0.13638,0.3704,2
770.25,1516.3,90.201,2279.5,3059.8,2976.2,1205.2,0.1057,0.10736,0.34196,0.47353,0.086693,0.06127,0.61544,0.31849,0.044376,0.18395,0.065526,0.038265,0.025287,0.051241,0.1451,0.67588,0.66825,0.3123,0.071385,0.038499,0.036248,0.037006,0.028429,0.031027,0.073921,0.030916,1
1024.4,511.64,2029.0,1518.4,2543.5,3055.5,950.77,0.12959,0.13109,0.015332,0.3972,0.090166,0.27625,0.069929,0.013648,0.033461,0.51112,0.31748,0.088664,0.040516,0.081264,0.015941,0.067141,0.027717,0.037472,0.019633,0.016375,0.073204,0.36226,0.34591,0.12356,0.027072,0.015721,0
942.16,1856.3,2799.0,3743.0,38.622,4652.0,1732.6,0.033116,0.022608,0.032459,0.20375,0.11951,0.20208,0.018392,0.03252,0.41037,0.20474,0.02261,0.027009,0.094421,0.028335,0.028365,0.015974,0.016315,0.029967,0.12473,0.51035,0.38944,0.20403,0.051744,0.020445,0.024378,0.021731,5
854.63,1676.2,2499.0,51.798,3320.3,4173.5,1541.0,0.04625,0.040852,0.36397,0.074778,0.36094,0.051829,0.053814,0.67223,0.22496,0.054726,0.26199,0.078974,0.083048,0.023529,0.027157,0.051088,0.2281,0.74338,0.4129,0.22035,0.10244,0.048427,0.026233,0.039806,0.025265,0.022618,5
945.51,1890.7,2835.7,88.2,2922.0,3793.1,1378.7,0.06433,0.049673,0.059054,0.34066,0.11143,0.33438,0.027719,0.043768,0.5504,0.34273,0.038853,0.034793,0.23188,0.036619,0.033729,0.01646,0.018311,0.037402,0.11829,0.58717,0.73442,0.33924,0.099118,0.035858,0.022605,0.018641,5
636.08,1283.6,2539.2,1896.8,129.07,3154.0,1147.0,0.11273,0.66599,0.61079,0.15993,0.2412,0.82595,0.13751,0.48077,0.18818,0.07398,0.065276,0.21723,1.2183,0.83369,0.2668,0.1106,0.071783,0.15079,0.045614,0.10706,0.11096,0.050408,0.049879,0.039444,0.032622,0.059094,2
821.81,1632.9,51.329,2364.4,2494.0,3269.6,1183.0,0.2631,0.16596,0.86198,0.36937,0.74719,0.11299,0.40124,1.0714,0.41963,0.1654,0.41155,0.12666,0.065737,0.063721,0.15346,0.4284,0.98078,1.1024,0.77266,0.41232,0.16703,0.085975,0.05109,0.050995,0.061126,0.090365,1
2105.3,1076.5,3183.5,93.008,4182.8,5263.5,1937.8,0.13214,0.086475,0.082627,0.2398,0.16983,0.21441,0.26146,0.039358,0.072564,0.32155,0.40893,0.13769,0.043662,0.13667,0.18381,0.07705,0.074501,0.026241,0.033003,0.068111,0.17221,0.36962,0.66838,0.43127,0.27893,0.13556,3
1173.6,593.91,1766.3,2362.0,2937.7,3534.9,1100.7,0.024927,0.070921,0.1518,0.024507,0.36718,0.064719,0.090602,0.057518,0.021766,0.020248,0.050404,0.47827,0.18175,0.062922,0.034564,0.024985,0.032839,0.019645,0.094977,0.017356,0.043413,0.018416,0.012697,0.021048,0.091314,0.30923,2
911.46,1840.7,2755.4,3658.8,40.438,130.52,1461.9,0.022467,0.020304,0.05575,0.11605,0.20131,0.11163,0.014347,0.052312,0.61709,0.11149,0.013891,0.073623,0.075785,0.042865,0.012676,0.011102,0.017587,0.050263,0.27949,0.64965,0.37083,0.11027,0.025011,0.012601,0.014884,0.016215,5
470.78,940.43,1415.5,126.0,45.33,1856.7,727.6,1.6892,1.5928,0.81387,1.8531,0.7381,0.60859,0.23902,0.67434,2.1803,1.8636,0.97139,0.42897,0.2365,0.18756,0.27771,0.13017,0.072797,0.13493,0.40246,0.84267,0.81253,0.44514,0.17707,0.075765,0.096505,0.057767,0
128.99,1041.7,473.99,553.71,1160.0,643.61,380.41,1.279,1.0778,0.69661,0.76138,0.64871,0.43248,0.31349,0.18387,0.23072,0.30037,0.34939,0.24569,0.12862,0.15599,0.12225,0.11709,0.089412,0.068913,0.084051,0.11767,0.093046,0.13966,0.24821,0.2197,0.11041,0.13409,0
993.99,513.1,1496.0,1988.0,2496.7,2975.0,925.28,0.33943,0.33811,0.094098,0.86847,0.24714,0.58207,0.17588,0.04523,0.1759,1.1023,0.50275,0.24192,0.14102,0.13055,0.070549,0.17088,0.056655,0.097894,0.033221,0.07911,0.39597,0.68958,0.4104,0.10373,0.06457,0.040238,0
128.99,1041.7,473.99,553.71,1160.0,643.61,380.41,1.279,1.0778,0.69661,0.76138,0.64871,0.43248,0.31349,0.18387,0.23072,0.30037,0.34939,0.24569,0.12862,0.15599,0.12225,0.11709,0.089412,0.068913,0.084051,0.11767,0.093046,0.13966,0.24821,0.2197,0.11041,0.13409,0
779.37,1554.9,2366.3,3227.1,3102.8,175.21,1246.5,0.055622,0.069128,0.3403,0.24932,0.18239,0.055649,0.31424,0.35039,0.065049,0.1076,0.1119,0.078319,0.037952,0.03862,0.086622,0.35383,0.57532,0.3572,0.159,0.05886,0.040569,0.038384,0.044119,0.026647,0.055306,0.068271,5
990.43,1975.1,82.831,2971.7,3958.2,4949.6,1830.1,0.056528,0.039769,0.032268,0.42696,0.032712,0.42196,0.028404,0.023569,0.079911,0.50294,0.068913,0.023486,0.055264,0.097872,0.029221,0.030085,0.018163,0.020006,0.021923,0.075886,0.44533,0.50654,0.26895,0.064423,0.022154,0.019245,3
128.99,1041.7,473.99,553.71,1160.0,643.61,380.41,1.279,1.0778,0.69661,0.76138,0.64871,0.43248,0.31349,0.18387,0.23072,0.30037,0.34939,0.24569,0.12862,0.15599,0.12225,0.11709,0.089412,0.068913,0.084051,0.11767,0.093046,0.13966,0.24821,0.2197,0.11041,0.13409,0
767.74,1500.4,2240.4,2968.3,45.387,3870.4,1415.7,0.022109,0.042051,0.15264,0.25869,0.044928,0.040669,0.45757,0.14446,0.034848,0.21541,0.049669,0.01698,0.013766,0.040427,0.24782,0.50276,0.31169,0.14294,0.041817,0.018153,0.038446,0.02476,0.018686,0.04423,0.046942,0.017817,4
600.32,1199.9,1802.3,2378.1,86.777,3011.8,1099.4,0.042949,0.33533,0.65644,0.035795,0.55677,0.32097,0.049125,0.10807,0.049828,0.018126,0.054534,0.64159,0.74154,0.31636,0.04735,0.030344,0.043671,0.012345,0.074116,0.04258,0.017529,0.02132,0.011821,0.010888,0.036749,0.20538,4
1427.9,723.11,2148.6,2877.5,4302.0,3577.6,1340.2,0.024815,0.08774,0.035103,0.2141,0.01609,0.088416,0.24368,0.023695,0.12601,0.044673,0.03922,0.011189,0.017355,0.08989,0.5847,0.24371,0.093269,0.021366,0.024455,0.019454,0.021456,0.012711,0.062585,0.036862,0.010111,0.022549,4
1116.8,558.5,1675.0,134.04,2198.3,2714.7,983.08,0.22224,0.32861,0.33932,0.22629,0.52877,0.18634,0.39807,0.17484,0.10125,0.19551,0.64302,0.52411,0.27614,0.15522,0.099488,0.06128,0.072128,0.12315,0.060688,0.052794,0.054804,0.061467,0.12411,0.33393,0.38804,0.22134,0
649.15,1296.7,1944.0,86.982,2591.0,3268.4,1196.7,0.060372,0.39349,0.20272,0.075226,0.049189,0.44555,0.063537,0.068642,0.039451,0.025593,0.021644,0.04107,0.25804,0.45401,0.24208,0.061348,0.034125,0.021423,0.018122,0.020543,0.061913,0.023542,0.018587,0.016774,0.013508,0.015394,4
865.08,1766.6,78.979,2714.0,3654.2,4478.0,1674.3,0.23833,0.13283,0.50749,0.39169,0.71487,0.34377,0.083967,0.54602,0.72841,0.32525,0.075862,0.24231,0.12354,0.16436,0.043732,0.057227,0.1627,0.55008,1.0203,0.76577,0.54044,0.3163,0.099568,0.061265,0.052524,0.06871,5
906.34,42.496,1813.4,2720.8,3620.6,428.1,1390.3,0.13278,0.071214,0.12285,0.15819,0.19142,0.13413,0.034871,0.10598,0.29309,0.1349,0.034766,0.079086,0.055261,0.068264,0.027232,0.028695,0.036394,0.098837,0.25495,0.30361,0.21187,0.128,0.055706,0.024337,0.020699,0.030659,3
1340.7,686.52,2019.4,2710.9,74.984,3361.5,1239.5,0.065043,0.42843,0.17605,0.34637,0.082709,1.0869,0.34438,0.10723,0.54581,0.18907,0.028072,0.066572,0.2482,1.3009,0.70486,0.33899,0.12768,0.066113,0.071953,0.035009,0.075937,0.1927,0.045992,0.030173,0.031394,0.022839,4
2118.9,1037.5,88.23,4267.7,3193.4,6416.3,2293.2,0.15788,0.11636,0.086467,0.12908,0.067133,0.10974,0.10247,0.043259,0.043274,0.10846,0.19175,0.041198,0.028481,0.032877,0.18041,0.031621,0.040357,0.01669,0.016824,0.024452,0.038394,0.094495,0.35268,0.18365,0.08366,0.035384,5
1330.5,653.94,79.361,259.42,1985.6,2667.7,1021.6,0.22038,0.36368,0.20797,0.13963,0.12049,0.60026,0.13997,0.12148,0.1911,0.073655,0.042771,0.066826,0.21861,0.61792,0.30085,0.097134,0.05115,0.03629,0.059611,0.025131,0.053802,0.061549,0.023644,0.033953,0.024179,0.025588,1
1200.8,561.01,126.69,1334.9,771.25,1766.9,589.72,1.1044,1.3136,1.0874,0.85245,1.351,0.88626,0.60729,0.64894,0.60344,0.52344,0.71253,1.134,0.93704,0.72382,0.43581,0.33524,0.35884,0.2324,0.28281,0.27443,0.24883,0.21915,0.19406,0.21957,0.34671,0.56346,2
1280.4,639.31,2577.7,1929.6,120.75,3102.6,1143.3,0.097074,0.767,0.65326,0.14451,0.24683,0.98689,0.13689,0.82017,0.13118,0.061413,0.057954,0.24546,1.5975,1.014,0.37526,0.14716,0.10363,0.14256,0.04,0.090913,0.13866,0.068909,0.043275,0.038466,0.036473,0.067928,2
1850.9,911.49,2764.5,3703.4,79.449,4644.8,1717.0,0.051903,0.033462,0.047544,0.10822,0.13074,0.10157,0.0191,0.048457,0.85364,0.10397,0.022189,0.11339,0.3601,0.049058,0.020462,0.016162,0.024284,0.047364,0.24086,0.95187,0.27853,0.10188,0.030453,0.016807,0.029014,0.01773,3
549.51,1083.6,1637.0,2708.8,2193.4,124.71,984.53,0.12404,0.13962,0.16053,0.1318,0.42085,0.052242,0.17251,0.085217,0.030866,0.14273,0.66576,0.42545,0.15222,0.074961,0.04765,0.0324,0.084342,0.079004,0.047726,0.028709,0.020391,0.038714,0.10562,0.24512,0.15713,0.056507,0
2015.2,999.86,3019.7,4039.6,5039.0,82.24,1866.1,0.023837,0.021756,0.017421,0.42741,0.023818,0.42806,0.02392,0.015616,0.030994,0.90044,0.083039,0.019489,0.024968,0.49081,0.021646,0.15338,0.01658,0.016293,0.020872,0.029367,0.25645,1.0568,0.36516,0.081412,0.027276,0.018859,5
1845.4,90.682,896.34,990.2,2764.4,293.84,1003.5,0.24571,0.2073,0.16603,0.12684,0.18863,0.11994,0.048642,0.12402,0.48256,0.10017,0.057876,0.19372,0.20531,0.054201,0.042455,0.030335,0.060925,0.1172,0.33383,0.55488,0.16044,0.097377,0.089385,0.04346,0.033352,0.040308,3
911.46,1840.7,2755.4,3658.8,40.438,130.52,1461.9,0.022467,0.020304,0.05575,0.11605,0.20131,0.11163,0.014347,0.052312,0.61709,0.11149,0.013891,0.073623,0.075785,0.042865,0.012676,0.011102,0.017587,0.050263,0.27949,0.64965,0.37083,0.11027,0.025011,0.012601,0.014884,0.016215,5
946.14,1897.2,87.651,2886.3,2799.7,4735.6,1636.0,0.095051,0.076247,0.070975,0.21878,0.10134,0.20861,0.033932,0.038539,0.28625,0.20675,0.037645,0.032464,0.13801,0.029357,0.031623,0.022624,0.022092,0.034836,0.090705,0.29945,0.37507,0.203,0.063393,0.031856,0.022882,0.022634,3
866.44,1734.3,2619.9,3483.9,91.042,4350.4,1605.7,0.077446,0.056465,0.26115,0.060697,0.52255,0.037736,0.023474,0.27769,0.36707,0.033029,0.028561,0.15656,0.043986,0.028458,0.017058,0.018775,0.045421,0.30801,0.69613,0.36326,0.071212,0.031103,0.020554,0.020917,0.053015,0.022558,5
654.48,1323.2,1978.4,2627.3,3278.0,3928.0,1223.1,0.031774,0.44552,0.18345,0.12616,0.045236,0.75442,0.12546,0.09653,0.1213,0.055161,0.018722,0.042437,0.28532,0.79728,0.37963,0.1226,0.047288,0.031064,0.046991,0.018596,0.078998,0.051982,0.016814,0.036646,0.024,0.018625,4
898.47,1769.4,86.59,2670.2,3534.4,4434.2,1633.0,0.1897,0.13214,0.4719,0.25285,0.9582,0.18976,0.070728,0.45406,1.2306,0.17782,0.076964,0.37521,0.096582,0.09935,0.039547,0.057339,0.12386,0.478,1.425,1.2369,0.60646,0.17259,0.076682,0.05605,0.053206,0.064187,1
1171.2,605.15,1774.3,2368.7,2968.3,80.964,1087.0,0.092422,0.29482,0.34078,0.06021,0.8703,0.26249,0.27813,0.15779,0.065327,0.034288,0.15098,1.1824,0.44859,0.25748,0.089665,0.055658,0.08896,0.038551,0.25529,0.056366,0.056221,0.03468,0.020504,0.053421,0.27568,0.82051,2
599.77,1212.9,1806.6,125.93,2373.6,303.94,890.12,0.19739,0.47518,0.58983,0.16318,0.51219,0.39956,0.17608,0.23245,0.15666,0.073459,0.19768,0.64361,0.68183,0.36155,0.14265,0.13062,0.13028,0.077729,0.13896,0.1122,0.068235,0.055587,0.034671,0.036469,0.082304,0.18038,2
682.07,1346.8,48.416,2022.9,2713.7,3367.5,1249.1,0.10564,0.31256,0.10372,0.16472,0.031878,0.46852,0.15204,0.036175,0.2073,0.056793,0.01513,0.022121,0.076118,0.52954,0.37795,0.14699,0.0374,0.04335,0.03084,0.018598,0.026411,0.067652,0.023055,0.022772,0.021042,0.015453,1
1039.9,522.29,643.33,124.6,251.67,2066.9,709.54,0.24904,0.28211,0.18971,0.32537,0.28559,0.25738,0.17444,0.11061,0.13634,0.2932,0.44806,0.2244,0.12888,0.12863,0.10544,0.10137,0.067228,0.087573,0.076163,0.072214,0.077266,0.18132,0.31186,0.25534,0.097711,0.06332,0
2105.3,1076.5,3183.5,93.008,4182.8,5263.5,1937.8,0.13214,0.086475,0.082627,0.2398,0.16983,0.21441,0.26146,0.039358,0.072564,0.32155,0.40893,0.13769,0.043662,0.13667,0.18381,0.07705,0.074501,0.026241,0.033003,0.068111,0.17221,0.36962,0.66838,0.43127,0.27893,0.13556,3
827.33,1673.6,86.809,2496.2,3324.2,4140.6,1528.0,0.10384,0.087509,0.43571,0.049903,0.32623,0.030002,0.034478,0.57289,0.074562,0.019413,0.14257,0.031057,0.032408,0.016454,0.017916,0.027467,0.16909,0.58739,0.33042,0.072084,0.025037,0.018026,0.016969,0.023691,0.014727,0.012916,1
551.18,1088.9,1640.7,2198.5,2756.3,3315.5,1036.0,0.14477,0.1729,0.26471,0.15728,0.7926,0.069904,0.49964,0.15666,0.036364,0.1553,1.3012,0.80545,0.25923,0.080196,0.074992,0.044559,0.11425,0.14813,0.048738,0.052756,0.023457,0.033463,0.18499,0.61208,0.51647,0.12578,0
1203.2,601.42,1810.3,2407.9,3011.0,3608.8,1125.6,0.026168,0.25373,0.46184,0.023291,0.61451,0.24478,0.057649,0.28178,0.083051,0.015997,0.04658,0.73185,0.73004,0.24348,0.035798,0.028887,0.10061,0.012068,0.083514,0.080605,0.014893,0.021732,0.013159,0.014932,0.050886,0.42207,2
520.26,1076.3,1593.2,2112.9,78.828,2621.9,962.96,0.30808,0.32449,0.19635,0.33913,0.381,0.16061,0.22517,0.07579,0.090121,0.38051,0.71662,0.37545,0.16719,0.095146,0.094971,0.058696,0.16286,0.053739,0.032092,0.031174,0.039363,0.12262,0.2777,0.28293,0.18184,0.084524,0
1062.6,526.48,1591.6,2107.5,2631.8,3152.9,981.16,0.15617,0.15775,0.11849,0.24342,0.32762,0.1179,0.13027,0.023827,0.034448,0.25267,0.8049,0.32225,0.11217,0.031054,0.046156,0.023626,0.12154,0.022061,0.0424,0.016206,0.021614,0.11105,0.51292,0.42894,0.1133,0.023627,0
85.612,986.25,1976.8,2971.2,3922.7,5900.1,2101.6,0.21184,0.14907,0.085104,0.21146,0.068041,0.19106,0.046599,0.034373,0.10776,0.271,0.062825,0.030147,0.066128,0.10181,0.028517,0.031006,0.025041,0.027527,0.050929,0.10371,0.30768,0.27752,0.12771,0.058164,0.037637,0.025208,3
1423.4,726.9,2149.9,2840.1,3616.7,81.085,1323.1,0.032445,0.1514,0.1012,0.47948,0.03252,0.21595,0.64538,0.065294,0.36482,0.19391,0.069329,0.019569,0.047891,0.2278,1.1026,0.65718,0.25417,0.063931,0.038603,0.080676,0.046293,0.026797,0.093817,0.068499,0.038912,0.035383,1
1250.6,2500.1,1883.1,613.94,3747.0,84.476,1330.6,0.037727,0.076956,0.077372,0.027749,0.049063,0.10379,0.027135,0.4821,0.091844,0.02387,0.01989,0.049217,0.63995,0.10607,0.036626,0.025935,0.024262,0.062055,0.020664,0.10565,0.0375,0.020921,0.023104,0.016857,0.018463,0.029434,2
1558.4,779.07,3135.1,2335.3,47.775,4695.3,1680.0,0.042411,0.030039,0.22455,0.16777,0.096531,0.020477,0.59199,0.25443,0.034427,0.44209,0.22783,0.15541,0.013487,0.018279,0.06129,0.70461,1.2004,0.2555,0.097286,0.029872,0.035314,0.065361,0.084142,0.012244,0.074941,0.15611,1
91.946,777.39,1551.0,2320.6,4607.9,3094.3,1637.4,0.21783,0.18983,0.19299,0.14764,0.1071,0.078467,0.16786,0.13033,0.06207,0.093316,0.050243,0.033422,0.031693,0.039085,0.064155,0.16455,0.19243,0.11504,0.061269,0.043103,0.035021,0.034189,0.026309,0.025729,0.041878,0.029835,1
989.24,90.316,1947.9,2930.5,471.88,4910.3,1803.9,0.23451,0.16137,0.11284,0.46075,0.071434,0.40733,0.044221,0.03777,0.13286,0.42698,0.097432,0.031062,0.056422,0.052244,0.034224,0.024519,0.022231,0.028384,0.033396,0.12212,0.38364,0.42,0.25885,0.08919,0.033052,0.023992,5
653.93,1299.2,1975.4,2628.4,91.159,3311.5,1213.9,0.13807,0.64455,0.36462,0.32216,0.13417,0.96959,0.31587,0.28083,0.17024,0.11694,0.041825,0.12205,0.6027,1.0694,0.57415,0.30396,0.11654,0.069206,0.10637,0.039856,0.15626,0.10197,0.038988,0.0524,0.039641,0.041792,2
2073.5,1069.9,3100.6,48.583,4134.0,171.94,1640.6,0.058153,0.038223,0.035792,0.16549,0.059452,0.15918,0.15908,0.021422,0.042033,0.34972,0.27417,0.052155,0.02351,0.21564,0.14999,0.10951,0.025892,0.020278,0.021668,0.038111,0.086591,0.45246,0.60015,0.27466,0.15849,0.053496,5
1462.5,731.27,2193.7,2927.2,3657.1,4391.4,1369.3,0.038757,0.06647,0.051163,0.31614,0.025958,0.062549,0.69815,0.041544,0.10665,0.40403,0.10612,0.017435,0.021055,0.059032,0.74946,0.70978,0.18869,0.037003,0.026001,0.021972,0.069622,0.01714,0.032673,0.12054,0.025793,0.022718,4
867.62,1735.4,84.351,2627.7,3525.0,650.23,1304.9,0.249,0.16065,0.25331,0.097674,0.41701,0.07556,0.056722,0.24381,0.33018,0.045997,0.042262,0.20987,0.04763,0.047764,0.025203,0.029285,0.065544,0.24558,0.60684,0.31657,0.10863,0.036571,0.027878,0.026119,0.034543,0.033402,5
514.07,1029.9,1540.3,2056.3,89.36,3064.6,1082.5,0.25809,0.25343,0.054346,0.30713,0.19629,0.08608,0.083264,0.025596,0.058116,0.37828,0.41534,0.1913,0.043392,0.04733,0.022128,0.079661,0.038583,0.025385,0.022595,0.016024,0.027332,0.11816,0.11986,0.060634,0.024695,0.02195,0
